location,continent,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Togo,Africa,2021-04-09,82753.0,,,2816.0,,,,340.0
Togo,Africa,2021-04-10,82753.0,,,2922.0,,,,353.0
Togo,Africa,2021-04-11,82753.0,,,3027.0,,,,366.0
Togo,Africa,2021-04-12,82753.0,,,3133.0,,,,378.0
Togo,Africa,2021-04-13,100000.0,100000.0,,3238.0,1.21,1.21,,391.0
Togo,Africa,2021-04-14,100000.0,,,4994.0,,,,603.0
Togo,Africa,2021-04-15,100000.0,,,6750.0,,,,815.0
Togo,Africa,2021-04-16,100000.0,,,8400.0,,,,1015.0
Togo,Africa,2021-04-17,160000.0,160000.0,,10050.0,1.93,1.93,,1214.0
Tonga,,2021-04-14,0.0,0.0,,,0.0,0.0,,
Tonga,,2021-04-15,0.0,,,250.0,,,,2365.0
Tonga,,2021-04-16,500.0,500.0,,250.0,0.47,0.47,,2365.0
Trinidad and Tobago,North America,2021-02-15,0.0,0.0,,,0.0,0.0,,
Trinidad and Tobago,North America,2021-02-16,0.0,,,63.0,,,,45.0
Trinidad and Tobago,North America,2021-02-17,0.0,,,63.0,,,,45.0
Trinidad and Tobago,North America,2021-02-18,0.0,,,63.0,,,,45.0
Trinidad and Tobago,North America,2021-02-19,0.0,,,63.0,,,,45.0
Trinidad and Tobago,North America,2021-02-20,0.0,,,63.0,,,,45.0
Trinidad and Tobago,North America,2021-02-21,0.0,,,63.0,,,,45.0
Trinidad and Tobago,North America,2021-02-22,440.0,440.0,,63.0,0.03,0.03,,45.0
Trinidad and Tobago,North America,2021-02-23,440.0,,,70.0,,,,50.0
Trinidad and Tobago,North America,2021-02-24,440.0,,,76.0,,,,54.0
Trinidad and Tobago,North America,2021-02-25,440.0,,,83.0,,,,59.0
Trinidad and Tobago,North America,2021-02-26,440.0,,,90.0,,,,64.0
Trinidad and Tobago,North America,2021-02-27,991.0,991.0,,97.0,0.07,0.07,,69.0
Trinidad and Tobago,North America,2021-02-28,991.0,,,101.0,,,,72.0
Trinidad and Tobago,North America,2021-03-01,991.0,,,106.0,,,,76.0
Trinidad and Tobago,North America,2021-03-02,991.0,,,104.0,,,,74.0
Trinidad and Tobago,North America,2021-03-03,991.0,,,101.0,,,,72.0
Trinidad and Tobago,North America,2021-03-04,991.0,,,99.0,,,,71.0
Trinidad and Tobago,North America,2021-03-05,991.0,,,97.0,,,,69.0
Trinidad and Tobago,North America,2021-03-06,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-07,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-08,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-09,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-10,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-11,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-12,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-13,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-14,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-15,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-16,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-17,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-18,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-19,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-20,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-21,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-22,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-23,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-24,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-25,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-26,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-27,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-28,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-29,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-30,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-03-31,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-04-01,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-04-02,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-04-03,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-04-04,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-04-05,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-04-06,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-04-07,991.0,,,95.0,,,,68.0
Trinidad and Tobago,North America,2021-04-08,4777.0,4777.0,,95.0,0.34,0.34,,68.0
Trinidad and Tobago,North America,2021-04-09,4777.0,,,246.0,,,,176.0
Trinidad and Tobago,North America,2021-04-10,4777.0,,,397.0,,,,284.0
Trinidad and Tobago,North America,2021-04-11,4777.0,,,548.0,,,,392.0
Trinidad and Tobago,North America,2021-04-12,4777.0,,,699.0,,,,499.0
Trinidad and Tobago,North America,2021-04-13,4777.0,,,850.0,,,,607.0
Trinidad and Tobago,North America,2021-04-14,11686.0,11686.0,,1001.0,0.84,0.84,,715.0
Trinidad and Tobago,North America,2021-04-15,11686.0,,,1158.0,,,,827.0
Trinidad and Tobago,North America,2021-04-16,11686.0,,,1164.0,,,,832.0
Trinidad and Tobago,North America,2021-04-17,11686.0,,,1170.0,,,,836.0
Trinidad and Tobago,North America,2021-04-18,16462.0,16462.0,,1176.0,1.18,1.18,,840.0
Trinidad and Tobago,North America,2021-04-19,16462.0,,,1332.0,,,,952.0
Trinidad and Tobago,North America,2021-04-20,16462.0,,,1489.0,,,,1064.0
Trinidad and Tobago,North America,2021-04-21,16462.0,,,1645.0,,,,1175.0
Trinidad and Tobago,North America,2021-04-22,16462.0,,,1796.0,,,,1283.0
Trinidad and Tobago,North America,2021-04-23,27697.0,27697.0,,1946.0,1.98,1.98,,1391.0
Tunisia,Africa,2021-03-12,0.0,0.0,,,0.0,0.0,,
Tunisia,Africa,2021-03-13,743.0,743.0,,743.0,0.01,0.01,,63.0
Tunisia,Africa,2021-03-14,2076.0,2076.0,,1038.0,0.02,0.02,,88.0
Tunisia,Africa,2021-03-15,2555.0,2555.0,,852.0,0.02,0.02,,72.0
Tunisia,Africa,2021-03-16,2555.0,,,908.0,,,,77.0
Tunisia,Africa,2021-03-17,2555.0,,,942.0,,,,80.0
Tunisia,Africa,2021-03-18,2555.0,,,964.0,,,,82.0
Tunisia,Africa,2021-03-19,6861.0,6861.0,,980.0,0.06,0.06,,83.0
Tunisia,Africa,2021-03-20,6861.0,,,1276.0,,,,108.0
Tunisia,Africa,2021-03-21,12496.0,12496.0,,1489.0,0.11,0.11,,126.0
Tunisia,Africa,2021-03-22,18020.0,18020.0,,2209.0,0.15,0.15,,187.0
Tunisia,Africa,2021-03-23,22040.0,22040.0,,2630.0,0.19,0.19,,223.0
Tunisia,Africa,2021-03-24,22040.0,,,3189.0,,,,270.0
Tunisia,Africa,2021-03-25,32026.0,32026.0,,3749.0,0.27,0.27,,317.0
Tunisia,Africa,2021-03-26,38853.0,38853.0,,4570.0,0.33,0.33,,387.0
Tunisia,Africa,2021-03-27,44311.0,44311.0,,4948.0,0.37,0.37,,419.0
Tunisia,Africa,2021-03-28,44311.0,,,5172.0,,,,438.0
Tunisia,Africa,2021-03-29,53089.0,53089.0,,5010.0,0.45,0.45,,424.0
Tunisia,Africa,2021-03-30,53089.0,,,5067.0,,,,429.0
Tunisia,Africa,2021-03-31,53089.0,,,4985.0,,,,422.0
Tunisia,Africa,2021-04-01,53089.0,,,4903.0,,,,415.0
Tunisia,Africa,2021-04-02,70769.0,70769.0,,4559.0,0.6,0.6,,386.0
Tunisia,Africa,2021-04-03,80140.0,80140.0,,5118.0,0.68,0.68,,433.0
Tunisia,Africa,2021-04-04,88543.0,88543.0,,5692.0,0.75,0.75,,482.0
Tunisia,Africa,2021-04-05,98057.0,98057.0,,6424.0,0.83,0.83,,544.0
Tunisia,Africa,2021-04-06,104922.0,104922.0,,6773.0,0.89,0.89,,573.0
Tunisia,Africa,2021-04-07,112254.0,108266.0,3988.0,7189.0,0.95,0.92,0.03,608.0
Tunisia,Africa,2021-04-08,124779.0,119919.0,4860.0,8347.0,1.06,1.01,0.04,706.0
Tunisia,Africa,2021-04-09,130374.0,125395.0,4979.0,8515.0,1.1,1.06,0.04,720.0
Tunisia,Africa,2021-04-10,150963.0,142932.0,8031.0,10118.0,1.28,1.21,0.07,856.0
Tunisia,Africa,2021-04-11,163010.0,154647.0,8363.0,10638.0,1.38,1.31,0.07,900.0
Tunisia,Africa,2021-04-12,174569.0,166093.0,8476.0,10930.0,1.48,1.41,0.07,925.0
Tunisia,Africa,2021-04-13,175439.0,166959.0,8480.0,10074.0,1.48,1.41,0.07,852.0
Tunisia,Africa,2021-04-14,183025.0,174534.0,8491.0,10110.0,1.55,1.48,0.07,855.0
Tunisia,Africa,2021-04-15,202421.0,191625.0,10796.0,11092.0,1.71,1.62,0.09,939.0
Tunisia,Africa,2021-04-16,202421.0,,,12983.0,,,,1099.0
Tunisia,Africa,2021-04-17,202421.0,,,12732.0,,,,1077.0
Tunisia,Africa,2021-04-18,258919.0,225900.0,33019.0,13701.0,2.19,1.91,0.28,1159.0
Tunisia,Africa,2021-04-19,281359.0,239398.0,41961.0,15256.0,2.38,2.03,0.36,1291.0
Tunisia,Africa,2021-04-20,300369.0,252672.0,47697.0,17847.0,2.54,2.14,0.4,1510.0
Tunisia,Africa,2021-04-21,316580.0,265365.0,51215.0,19079.0,2.68,2.25,0.43,1614.0
Tunisia,Africa,2021-04-22,333946.0,279890.0,54056.0,18789.0,2.83,2.37,0.46,1590.0
Tunisia,Africa,2021-04-23,350169.0,293073.0,57096.0,18416.0,2.96,2.48,0.48,1558.0
Tunisia,Africa,2021-04-24,368837.0,306612.0,62225.0,18393.0,3.12,2.59,0.53,1556.0
Tunisia,Africa,2021-04-25,385922.0,320009.0,65913.0,18143.0,3.27,2.71,0.56,1535.0
Turkey,Asia,2021-01-13,0.0,,,,0.0,,,
Turkey,Asia,2021-01-14,279452.0,,,279452.0,0.33,,,3313.0
Turkey,Asia,2021-01-15,616652.0,,,308326.0,0.73,,,3656.0
Turkey,Asia,2021-01-16,676903.0,,,225634.0,0.8,,,2675.0
Turkey,Asia,2021-01-17,706451.0,,,176613.0,0.84,,,2094.0
Turkey,Asia,2021-01-18,832412.0,,,166482.0,0.99,,,1974.0
Turkey,Asia,2021-01-19,950635.0,,,158439.0,1.13,,,1879.0
Turkey,Asia,2021-01-20,1052493.0,,,150356.0,1.25,,,1783.0
Turkey,Asia,2021-01-21,1120258.0,,,120115.0,1.33,,,1424.0
Turkey,Asia,2021-01-22,1202212.0,,,83651.0,1.43,,,992.0
Turkey,Asia,2021-01-23,1226883.0,,,78569.0,1.45,,,932.0
Turkey,Asia,2021-01-24,1244653.0,,,76886.0,1.48,,,912.0
Turkey,Asia,2021-01-25,1302753.0,,,67192.0,1.54,,,797.0
Turkey,Asia,2021-01-26,1410273.0,,,65663.0,1.67,,,779.0
Turkey,Asia,2021-01-27,1522580.0,,,67155.0,1.81,,,796.0
Turkey,Asia,2021-01-28,1697575.0,,,82474.0,2.01,,,978.0
Turkey,Asia,2021-01-29,1928351.0,,,103734.0,2.29,,,1230.0
Turkey,Asia,2021-01-30,1960860.0,,,104854.0,2.32,,,1243.0
Turkey,Asia,2021-01-31,1986237.0,,,105941.0,2.36,,,1256.0
Turkey,Asia,2021-02-01,2136299.0,,,119078.0,2.53,,,1412.0
Turkey,Asia,2021-02-02,2229233.0,,,116994.0,2.64,,,1387.0
Turkey,Asia,2021-02-03,2343280.0,,,117243.0,2.78,,,1390.0
Turkey,Asia,2021-02-04,2500806.0,,,114747.0,2.97,,,1361.0
Turkey,Asia,2021-02-05,2559802.0,,,90207.0,3.04,,,1070.0
Turkey,Asia,2021-02-06,2601717.0,,,91551.0,3.08,,,1086.0
Turkey,Asia,2021-02-07,2610496.0,,,89180.0,3.1,,,1057.0
Turkey,Asia,2021-02-08,2664203.0,,,75415.0,3.16,,,894.0
Turkey,Asia,2021-02-09,2732709.0,,,71925.0,3.24,,,853.0
Turkey,Asia,2021-02-10,2795116.0,,,64548.0,3.31,,,765.0
Turkey,Asia,2021-02-11,2846125.0,,,49331.0,3.37,,,585.0
Turkey,Asia,2021-02-12,3404354.0,3067822.0,336532.0,120650.0,4.04,3.64,0.4,1431.0
Turkey,Asia,2021-02-13,3709896.0,3253005.0,456891.0,158311.0,4.4,3.86,0.54,1877.0
Turkey,Asia,2021-02-14,3825101.0,3336164.0,488937.0,173515.0,4.54,3.96,0.58,2057.0
Turkey,Asia,2021-02-15,4182027.0,3608148.0,573879.0,216832.0,4.96,4.28,0.68,2571.0
Turkey,Asia,2021-02-16,4630784.0,3984622.0,646162.0,271154.0,5.49,4.72,0.77,3215.0
Turkey,Asia,2021-02-17,5223602.0,4477432.0,746170.0,346927.0,6.19,5.31,0.88,4113.0
Turkey,Asia,2021-02-18,5895295.0,5028179.0,867116.0,435596.0,6.99,5.96,1.03,5165.0
Turkey,Asia,2021-02-19,6361699.0,5384983.0,976716.0,422478.0,7.54,6.38,1.16,5009.0
Turkey,Asia,2021-02-20,6533510.0,5503094.0,1030416.0,403373.0,7.75,6.52,1.22,4783.0
Turkey,Asia,2021-02-21,6571830.0,5517993.0,1053837.0,392390.0,7.79,6.54,1.25,4653.0
Turkey,Asia,2021-02-22,6837302.0,5738471.0,1098831.0,379325.0,8.11,6.8,1.3,4498.0
Turkey,Asia,2021-02-23,7289498.0,6106522.0,1182976.0,379816.0,8.64,7.24,1.4,4503.0
Turkey,Asia,2021-02-24,7619695.0,6352410.0,1267285.0,342299.0,9.03,7.53,1.5,4059.0
Turkey,Asia,2021-02-25,7979726.0,6582239.0,1397487.0,297776.0,9.46,7.8,1.66,3531.0
Turkey,Asia,2021-02-26,8298805.0,6745147.0,1553658.0,276729.0,9.84,8.0,1.84,3281.0
Turkey,Asia,2021-02-27,8514775.0,6854642.0,1660133.0,283038.0,10.1,8.13,1.97,3356.0
Turkey,Asia,2021-02-28,8547875.0,6869923.0,1677952.0,282292.0,10.14,8.15,1.99,3347.0
Turkey,Asia,2021-03-01,8774718.0,6975558.0,1799160.0,276774.0,10.4,8.27,2.13,3282.0
Turkey,Asia,2021-03-02,9073640.0,7123722.0,1949918.0,254877.0,10.76,8.45,2.31,3022.0
Turkey,Asia,2021-03-03,9317546.0,7240515.0,2077031.0,242550.0,11.05,8.59,2.46,2876.0
Turkey,Asia,2021-03-04,9560038.0,7353536.0,2206502.0,225759.0,11.34,8.72,2.62,2677.0
Turkey,Asia,2021-03-05,9756289.0,7446337.0,2309952.0,208212.0,11.57,8.83,2.74,2469.0
Turkey,Asia,2021-03-06,9883607.0,7509923.0,2373684.0,195547.0,11.72,8.9,2.81,2319.0
Turkey,Asia,2021-03-07,9917348.0,7524943.0,2392405.0,195639.0,11.76,8.92,2.84,2320.0
Turkey,Asia,2021-03-08,10001980.0,7565023.0,2436957.0,175323.0,11.86,8.97,2.89,2079.0
Turkey,Asia,2021-03-09,10222994.0,7676519.0,2546475.0,164193.0,12.12,9.1,3.02,1947.0
Turkey,Asia,2021-03-10,10360283.0,7745480.0,2614803.0,148962.0,12.28,9.18,3.1,1766.0
Turkey,Asia,2021-03-11,10502494.0,7807838.0,2694656.0,134637.0,12.45,9.26,3.2,1596.0
Turkey,Asia,2021-03-12,10742277.0,7858565.0,2883712.0,140855.0,12.74,9.32,3.42,1670.0
Turkey,Asia,2021-03-13,10923284.0,7887544.0,3035740.0,148525.0,12.95,9.35,3.6,1761.0
Turkey,Asia,2021-03-14,10992095.0,7892795.0,3099300.0,153535.0,13.03,9.36,3.67,1820.0
Turkey,Asia,2021-03-15,11261612.0,7911946.0,3349666.0,179947.0,13.35,9.38,3.97,2134.0
Turkey,Asia,2021-03-16,11696296.0,7948320.0,3747976.0,210472.0,13.87,9.42,4.44,2496.0
Turkey,Asia,2021-03-17,12142245.0,7977222.0,4165023.0,254566.0,14.4,9.46,4.94,3018.0
Turkey,Asia,2021-03-18,12431482.0,7991510.0,4439972.0,275570.0,14.74,9.48,5.26,3267.0
Turkey,Asia,2021-03-19,12844577.0,8007734.0,4836843.0,300329.0,15.23,9.49,5.73,3561.0
Turkey,Asia,2021-03-20,13029754.0,8016078.0,5013676.0,300924.0,15.45,9.5,5.94,3568.0
Turkey,Asia,2021-03-21,13057722.0,8017698.0,5040024.0,295090.0,15.48,9.51,5.98,3499.0
Turkey,Asia,2021-03-22,13265952.0,8045789.0,5220163.0,286334.0,15.73,9.54,6.19,3395.0
Turkey,Asia,2021-03-23,13589167.0,8091685.0,5497482.0,270410.0,16.11,9.59,6.52,3206.0
Turkey,Asia,2021-03-24,13969867.0,8133043.0,5836824.0,261089.0,16.56,9.64,6.92,3096.0
Turkey,Asia,2021-03-25,14227410.0,8163156.0,6064254.0,256561.0,16.87,9.68,7.19,3042.0
Turkey,Asia,2021-03-26,14491247.0,8195554.0,6295693.0,235239.0,17.18,9.72,7.46,2789.0
Turkey,Asia,2021-03-27,14652659.0,8217124.0,6435535.0,231844.0,17.37,9.74,7.63,2749.0
Turkey,Asia,2021-03-28,14652659.0,,,249034.0,,,,2953.0
Turkey,Asia,2021-03-29,14949260.0,8370872.0,6578388.0,240473.0,17.73,9.93,7.8,2851.0
Turkey,Asia,2021-03-30,15301462.0,8614368.0,6687094.0,244614.0,18.14,10.21,7.93,2900.0
Turkey,Asia,2021-03-31,15834787.0,8994454.0,6840333.0,266417.0,18.78,10.66,8.11,3159.0
Turkey,Asia,2021-04-01,16148683.0,9206500.0,6942183.0,274468.0,19.15,10.92,8.23,3254.0
Turkey,Asia,2021-04-02,16317170.0,9313746.0,7003424.0,260846.0,19.35,11.04,8.3,3093.0
Turkey,Asia,2021-04-03,16602919.0,9478896.0,7124023.0,278609.0,19.69,11.24,8.45,3303.0
Turkey,Asia,2021-04-04,16683067.0,9546643.0,7136424.0,268872.0,19.78,11.32,8.46,3188.0
Turkey,Asia,2021-04-05,16993574.0,9796506.0,7197068.0,292045.0,20.15,11.62,8.53,3463.0
Turkey,Asia,2021-04-06,17367875.0,10088238.0,7279637.0,295202.0,20.59,11.96,8.63,3500.0
Turkey,Asia,2021-04-07,17704888.0,10359390.0,7345498.0,267157.0,20.99,12.28,8.71,3168.0
Turkey,Asia,2021-04-08,18089783.0,10627037.0,7462746.0,277300.0,21.45,12.6,8.85,3288.0
Turkey,Asia,2021-04-09,18320384.0,10777451.0,7542933.0,286173.0,21.72,12.78,8.94,3393.0
Turkey,Asia,2021-04-10,18445354.0,10865731.0,7579623.0,263205.0,21.87,12.88,8.99,3121.0
Turkey,Asia,2021-04-11,18494796.0,10907432.0,7587364.0,258818.0,21.93,12.93,9.0,3069.0
Turkey,Asia,2021-04-12,18728978.0,11108847.0,7620131.0,247915.0,22.21,13.17,9.04,2940.0
Turkey,Asia,2021-04-13,19062758.0,11388406.0,7674352.0,242126.0,22.6,13.5,9.1,2871.0
Turkey,Asia,2021-04-14,19272675.0,11556291.0,7716384.0,223970.0,22.85,13.7,9.15,2656.0
Turkey,Asia,2021-04-15,19445269.0,11708135.0,7737134.0,193641.0,23.06,13.88,9.17,2296.0
Turkey,Asia,2021-04-16,19811774.0,12038403.0,7773371.0,213056.0,23.49,14.27,9.22,2526.0
Turkey,Asia,2021-04-17,19937359.0,12151728.0,7785631.0,213144.0,23.64,14.41,9.23,2527.0
Turkey,Asia,2021-04-18,19970215.0,12182430.0,7787785.0,210774.0,23.68,14.44,9.23,2499.0
Turkey,Asia,2021-04-19,20075504.0,12260361.0,7815143.0,192361.0,23.8,14.54,9.27,2281.0
Turkey,Asia,2021-04-20,20283227.0,12426580.0,7856647.0,174353.0,24.05,14.73,9.32,2067.0
Turkey,Asia,2021-04-21,20477685.0,12590582.0,7887103.0,172144.0,24.28,14.93,9.35,2041.0
Turkey,Asia,2021-04-22,20728975.0,12796678.0,7932297.0,183387.0,24.58,15.17,9.41,2174.0
Turkey,Asia,2021-04-23,20887427.0,12940482.0,7946945.0,153665.0,24.77,15.34,9.42,1822.0
Turkey,Asia,2021-04-24,21068403.0,13114373.0,7954030.0,161578.0,24.98,15.55,9.43,1916.0
Turkey,Asia,2021-04-25,21130963.0,13171984.0,7958979.0,165821.0,25.05,15.62,9.44,1966.0
Turkey,Asia,2021-04-26,21394785.0,13287707.0,8107078.0,188469.0,25.37,15.76,9.61,2235.0
Turks and Caicos Islands,,2021-01-10,0.0,0.0,,,0.0,0.0,,
Turks and Caicos Islands,,2021-01-11,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-01-12,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-01-13,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-01-14,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-01-15,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-01-16,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-01-17,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-01-18,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-01-19,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-01-20,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-01-21,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-01-22,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-01-23,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-01-24,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-01-25,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-01-26,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-01-27,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-01-28,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-01-29,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-01-30,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-01-31,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-01,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-02,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-03,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-04,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-05,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-06,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-07,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-08,0.0,6433.0,,312.0,,16.62,,8058.0
Turks and Caicos Islands,,2021-02-09,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-10,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-11,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-12,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-13,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-14,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-15,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-16,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-17,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-18,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-19,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-20,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-21,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-22,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-23,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-24,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-25,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-26,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-27,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-02-28,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-01,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-02,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-03,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-04,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-05,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-06,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-07,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-08,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-09,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-10,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-11,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-12,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-13,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-14,0.0,11283.0,,312.0,,29.14,,8058.0
Turks and Caicos Islands,,2021-03-15,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-16,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-17,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-18,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-19,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-20,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-21,0.0,12935.0,,312.0,,33.41,,8058.0
Turks and Caicos Islands,,2021-03-22,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-23,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-24,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-25,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-26,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-27,0.0,,,312.0,,,,8058.0
Turks and Caicos Islands,,2021-03-28,0.0,13841.0,,312.0,,35.75,,8058.0
Turks and Caicos Islands,,2021-03-29,24300.0,14300.0,10000.0,312.0,62.76,36.93,25.83,8058.0
Turks and Caicos Islands,,2021-03-30,24300.0,,,275.0,,,,7103.0
Turks and Caicos Islands,,2021-03-31,24300.0,,,239.0,,,,6173.0
Turks and Caicos Islands,,2021-04-01,24300.0,,,202.0,,,,5217.0
Turks and Caicos Islands,,2021-04-02,24300.0,,,166.0,,,,4287.0
Turks and Caicos Islands,,2021-04-03,24300.0,,,130.0,,,,3358.0
Turks and Caicos Islands,,2021-04-04,24300.0,,,93.0,,,,2402.0
Turks and Caicos Islands,,2021-04-05,24300.0,,,57.0,,,,1472.0
Turks and Caicos Islands,,2021-04-06,24300.0,,,57.0,,,,1472.0
Turks and Caicos Islands,,2021-04-07,24300.0,,,57.0,,,,1472.0
